order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI08922,2018-12-20,19:39:43,Dinner,NS,"[('Pasta', 9), ('Fish&Chips', 3)]",352.5,-37.8065393,144.9613218,0,7.479,13.2268082
ORDJ01186,2018-09-13,16:27:02,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 2), ('Salmon', 6), ('Pasta', 2)]",479.0,-37.8158434,144.9342969,0,10.702,14.4747066
ORDC03406,2018-03-23,10:42:15,Breakfast,NS,"[('Cereal', 5), ('Eggs', 6), ('Pancake', 1), ('Coffee', 9)]",328.75,-37.8205669,144.9850238,0,9.203,15.1899751
ORDZ09572,2018-07-15,14:25:21,Lunch,NS,"[('Steak', 9), ('Chicken', 7), ('Fries', 2), ('Salad', 8), ('Burger', 4)]",914.6,-37.8034761,144.9663902,0,6.731,14.5296183
ORDX09267,2018-08-31,15:56:37,Lunch,BK,"[('Salad', 6), ('Chicken', 8), ('Burger', 9), ('Fries', 10)]",758.2,-37.8085707,144.9612186,0,7.74,13.5083725
ORDY00945,2018-10-21,17:38:01,Dinner,TP,"[('Salmon', 9), ('Pasta', 9)]",616.5,-37.8096605,144.9923455,0,10.379,16.4999909
ORDX03881,2018-11-08,18:18:35,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 9), ('Shrimp', 10), ('Pasta', 1)]",1251.5,-37.8158152,144.9651859,0,7.654,14.6177804
ORDB10522,2018-10-13,17:27:53,Dinner,TP,"[('Salmon', 6), ('Pasta', 2), ('Shrimp', 10)]",841.0,-37.8208463,144.9572681,0,8.019,13.8976263
ORDX00142,2018-02-26,09:51:32,Breakfast,BK,"[('Pancake', 5), ('Eggs', 7)]",275.25,-37.8128953,144.995536,0,4.772,10.2916768
ORDB07171,2018-08-11,15:16:03,Lunch,TP,"[('Steak', 7), ('Burger', 8)]",563.0,-37.8180778,144.9528286,0,10.237,15.1528303
ORDK04972,2018-05-01,11:53:14,Breakfast,BK,"[('Eggs', 1), ('Cereal', 4)]",106.0,-37.8093013,144.950196,0,8.824,13.7380408
ORDA03871,2018-02-15,09:31:16,Breakfast,BK,"[('Pancake', 5), ('Coffee', 5), ('Eggs', 8)]",334.75,-37.8101983,144.9766874,0,6.461,11.3641676
ORDY06280,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 2), ('Salad', 2), ('Steak', 6), ('Burger', 10)]",638.4,-37.8135834,144.9657896,0,8.203,13.2504302
ORDC07818,2018-01-11,08:20:16,Breakfast,NS,"[('Coffee', 2), ('Eggs', 9), ('Pancake', 5)]",334.25,-37.8077516,144.971208,1,7.013,5.9919334
ORDZ07806,2018-04-19,11:32:57,Breakfast,NS,"[('Cereal', 7), ('Eggs', 4), ('Pancake', 6), ('Coffee', 8)]",440.5,-37.8160032,144.9724791,0,7.887,12.8421112
ORDB09311,2018-08-10,15:16:03,Lunch,TP,"[('Salad', 3), ('Steak', 1), ('Chicken', 8), ('Fries', 8), ('Burger', 6)]",634.6,-37.8121762,144.9739355,0,8.781,12.1659524
ORDB06265,2018-11-25,18:49:00,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 9)]",836.0,-37.8087982,144.9830181,0,9.724,15.5604112
ORDB02977,2018-01-14,08:20:16,Breakfast,TP,"[('Pancake', 9), ('Coffee', 10)]",293.25,-37.8052525,144.9260628,1,11.503,7.6628543
ORDX01630,2018-08-22,15:46:28,Lunch,BK,"[('Chicken', 9), ('Salad', 10)]",460.0,-37.8020069,144.9837501,0,6.302,12.172314
ORDB01904,2018-05-27,12:43:56,Lunch,TP,"[('Burger', 1), ('Chicken', 10)]",351.0,-37.8149226,144.9912628,0,10.053,15.2103327
ORDZ06153,2018-02-17,09:31:16,Breakfast,NS,"[('Eggs', 3), ('Coffee', 9), ('Pancake', 4), ('Cereal', 3)]",293.5,-37.807943,144.9840139,0,7.915,14.803332
ORDY03267,2018-01-18,08:30:25,Breakfast,TP,"[('Eggs', 9), ('Pancake', 5)]",319.25,-37.8229277,144.9371661,1,9.807,6.4130056
ORDX02894,2018-08-16,15:26:11,Lunch,BK,"[('Burger', 3), ('Steak', 8), ('Fries', 2), ('Salad', 2)]",511.4,-37.8105864,145.0006647,0,4.077,9.7545982
ORDY08224,2018-02-20,09:31:16,Breakfast,TP,"[('Coffee', 1), ('Cereal', 6), ('Eggs', 7)]",287.5,-37.802901,144.9550213,0,9.601,11.8146357
ORDK10718,2018-10-16,17:27:53,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 10), ('Pasta', 3), ('Salmon', 7)]",1151.5,-37.8236517,144.996533,0,5.622,12.4785269
ORDA08286,2018-02-18,09:31:16,Breakfast,BK,"[('Eggs', 3), ('Cereal', 1)]",87.0,-37.8097435,144.9620139,0,7.668,15.0269766
ORDX10412,2018-05-02,11:53:14,Breakfast,BK,"[('Pancake', 3), ('Eggs', 10), ('Coffee', 1), ('Cereal', 8)]",468.25,-37.809304,144.9728542,0,6.658,11.3933519
ORDB08999,2018-03-13,10:21:58,Breakfast,TP,"[('Coffee', 10), ('Cereal', 5), ('Eggs', 2), ('Pancake', 8)]",418.0,-37.8198468,144.9670168,0,7.439,9.9293854
ORDA00410,2018-10-06,17:17:44,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 8)]",485.0,-37.8073834,144.9941797,0,4.958,14.4609309
ORDX04712,2018-06-06,13:04:13,Lunch,BK,"[('Burger', 4), ('Steak', 8)]",484.0,-37.8046788,144.961338,0,9.626,15.3827456
ORDY01728,2018-08-16,15:26:11,Lunch,TP,"[('Steak', 3), ('Fries', 10)]",255.0,-37.8111797,145.000531,0,11.031,13.8462304
ORDC01131,2018-02-23,09:41:24,Breakfast,NS,"[('Cereal', 3), ('Pancake', 8)]",257.0,-37.806496,144.9325212,0,10.164,15.303561
ORDX03304,2018-02-04,09:00:50,Breakfast,BK,"[('Coffee', 4), ('Eggs', 1), ('Pancake', 6), ('Cereal', 2)]",239.5,-37.8195788,144.9601494,0,8.105,15.3376933
ORDB10439,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 5), ('Eggs', 5), ('Pancake', 7)]",317.25,-37.819146,144.9463523,1,9.194,6.1957445
ORDA00276,2018-10-16,17:27:53,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 2), ('Shrimp', 10), ('Pasta', 8)]",1052.0,-37.8179312,144.9934494,0,5.363,11.9302644
ORDB01391,2018-01-04,08:00:00,Breakfast,TP,"[('Eggs', 7), ('Coffee', 8), ('Cereal', 5), ('Pancake', 4)]",416.0,-37.8031529,144.9367305,1,10.853,6.1253094
ORDJ07815,2018-04-27,11:53:14,Breakfast,TP,"[('Cereal', 2), ('Pancake', 8), ('Coffee', 2), ('Eggs', 2)]",295.0,-37.7999791,144.9944009,0,11.459,13.6257385
ORDY10733,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 2), ('Pancake', 4)]",112.0,-37.8152858,144.9673642,0,8.04,12.3745935
ORDJ10427,2018-02-14,09:21:07,Breakfast,TP,"[('Pancake', 7), ('Coffee', 2)]",184.75,-37.8038345,144.9630016,0,9.475,12.4795507
ORDX01333,2018-12-22,19:49:51,Dinner,BK,"[('Shrimp', 2), ('Pasta', 7), ('Fish&Chips', 2), ('Salmon', 4)]",534.5,-37.8074932,144.9680408,0,7.016,16.2942403
ORDK04390,2018-06-04,13:04:13,Lunch,BK,"[('Salad', 1), ('Chicken', 7), ('Fries', 10), ('Burger', 7)]",578.2,-37.8201589,144.9714911,0,7.914,13.6540576
ORDZ07205,2018-04-07,11:12:40,Breakfast,NS,"[('Cereal', 1), ('Eggs', 10)]",241.0,-37.8002664,144.9356903,0,7.494,14.5989579
ORDC09804,2018-07-31,14:55:46,Lunch,NS,"[('Steak', 5), ('Chicken', 7)]",449.0,-37.8153034,144.9339652,0,10.248,16.1374091
ORDK01374,2018-02-01,09:00:50,Breakfast,BK,"[('Cereal', 6), ('Coffee', 2), ('Eggs', 7), ('Pancake', 4)]",392.0,-37.8030157,144.9291186,0,10.59,16.2477402
ORDK09811,2018-11-23,18:49:00,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 6), ('Salmon', 2)]",527.0,-37.8206946,144.9487901,0,9.203,16.1823009
ORDA05988,2018-09-25,16:47:19,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 4)]",374.0,-37.8170929,144.9888177,0,5.771,12.3986992
ORDJ08048,2018-01-03,08:00:00,Breakfast,TP,"[('Eggs', 3), ('Cereal', 3)]",129.0,-37.8134865,144.9408048,1,10.049,6.5609986
ORDB06297,2018-05-30,12:54:05,Lunch,TP,"[('Burger', 1), ('Fries', 10), ('Steak', 6)]",421.0,-37.8188491,144.9682981,0,7.655,11.3918305
ORDZ09271,2018-10-10,17:17:44,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 1)]",521.0,-37.8125142,144.9525304,0,8.562,15.0520702
ORDI04110,2018-03-02,09:51:32,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Pancake', 1), ('Coffee', 7)]",338.75,-37.8170959,144.9663474,0,8.322,13.2998258
ORDK09593,2018-06-06,13:04:13,Lunch,BK,"[('Fries', 5), ('Chicken', 5), ('Burger', 4), ('Salad', 6), ('Steak', 3)]",582.2,-37.802981,144.9359376,0,10.407,15.9191934
ORDB01537,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 7), ('Eggs', 10), ('Pancake', 10)]",609.5,-37.8162002,145.0019613,1,10.957,6.8018326
ORDB05490,2018-02-26,09:51:32,Breakfast,TP,"[('Cereal', 6), ('Eggs', 1)]",148.0,-37.8128953,144.995536,0,10.542,12.9742209
ORDB09356,2018-07-22,14:35:29,Lunch,TP,"[('Steak', 7), ('Chicken', 1), ('Salad', 4), ('Burger', 7), ('Fries', 1)]",644.8,-37.8005147,144.9591748,0,9.72,14.4392603
ORDI03464,2018-08-02,15:05:54,Lunch,NS,"[('Salad', 8), ('Steak', 10)]",587.6,-37.8231489,144.9765051,0,9.021,14.6203606
ORDA03841,2018-10-15,17:27:53,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 4)]",332.5,-37.8213986,144.9548658,0,8.634,15.6716559
ORDK08032,2018-09-22,16:47:19,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 4), ('Salmon', 2), ('Shrimp', 1)]",331.0,-37.8055154,144.9434756,0,9.259,18.3033386
ORDB11081,2018-07-08,14:15:12,Lunch,TP,"[('Burger', 8), ('Salad', 7), ('Fries', 4)]",416.4,-37.819881,144.9612829,0,7.58,13.0339367
ORDC01843,2018-05-20,12:33:48,Lunch,NS,"[('Salad', 6), ('Steak', 7), ('Chicken', 2), ('Burger', 9)]",761.2,-37.801975,144.9571579,0,7.497,15.0611918
ORDY06738,2018-03-23,10:42:15,Breakfast,TP,"[('Eggs', 7), ('Coffee', 5), ('Cereal', 2), ('Pancake', 4)]",330.5,-37.8007361,144.9585612,0,9.652,12.0407784
ORDJ00688,2018-06-03,13:04:13,Lunch,TP,"[('Salad', 2), ('Chicken', 3), ('Fries', 1), ('Burger', 9), ('Steak', 6)]",691.4,-37.816446,144.9710005,0,8.071,13.3648209
ORDK09240,2018-02-20,09:31:16,Breakfast,BK,"[('Cereal', 8), ('Coffee', 1), ('Eggs', 4), ('Pancake', 4)]",360.5,-37.8269132,144.9895501,0,6.59,11.3734972
ORDY05693,2018-04-02,11:02:32,Breakfast,TP,"[('Pancake', 8), ('Eggs', 9), ('Coffee', 8), ('Cereal', 10)]",662.0,-37.8138488,144.9836191,0,9.321,11.5692011
ORDA10076,2018-08-25,15:46:28,Lunch,BK,"[('Salad', 4), ('Steak', 2), ('Chicken', 9)]",446.8,-37.803761,144.9320717,0,10.322,18.7675892
ORDX02485,2018-10-21,17:38:01,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 4), ('Salmon', 6), ('Shrimp', 8)]",955.5,-37.8177144,144.9549266,0,8.586,17.4653079
ORDJ06739,2018-09-14,16:27:02,Dinner,TP,"[('Salmon', 10), ('Shrimp', 2), ('Pasta', 9), ('Fish&Chips', 3)]",870.5,-37.8128103,144.966107,0,8.449,13.3146722
ORDI00604,2018-03-27,10:42:15,Breakfast,NS,"[('Eggs', 6), ('Coffee', 6), ('Cereal', 6)]",303.0,-37.8210112,144.9552251,0,9.406,14.2632614
ORDX09250,2018-08-20,15:36:20,Lunch,BK,"[('Chicken', 3), ('Salad', 7)]",216.4,-37.8089536,144.9425035,0,9.748,15.3827013
ORDY10775,2018-07-05,14:05:04,Lunch,TP,"[('Fries', 7), ('Salad', 2)]",118.4,-37.8062814,144.9419603,0,10.274,13.5497663
ORDI08638,2018-08-24,15:46:28,Lunch,NS,"[('Salad', 4), ('Fries', 7)]",152.8,-37.8201602,144.9508446,0,9.518,15.1432015
ORDJ02156,2018-09-13,16:27:02,Dinner,TP,"[('Salmon', 1), ('Fish&Chips', 7), ('Shrimp', 3)]",448.0,-37.8143828,144.9354512,0,10.632,14.9047827
ORDB09748,2018-12-09,19:19:26,Dinner,TP,"[('Salmon', 10), ('Shrimp', 7), ('Pasta', 5), ('Fish&Chips', 2)]",995.5,-37.8063815,144.937708,0,10.5,16.109277
ORDJ02990,2018-05-10,12:13:31,Lunch,TP,"[('Fries', 6), ('Chicken', 10), ('Burger', 2)]",454.0,-37.8042242,144.9934496,0,10.997,14.2840129
ORDX06628,2018-02-18,09:31:16,Breakfast,BK,"[('Cereal', 1), ('Coffee', 7)]",73.5,-37.8080501,144.9453333,0,9.228,16.3132903
ORDC07646,2018-02-21,09:41:24,Breakfast,NS,"[('Cereal', 3), ('Pancake', 10), ('Coffee', 8), ('Eggs', 9)]",563.5,-37.8137051,144.9988923,0,9.916,14.5578723
ORDJ01035,2018-03-20,10:32:06,Breakfast,TP,"[('Cereal', 3), ('Coffee', 1)]",70.5,-37.8092899,144.960402,0,8.663,12.088967
ORDK00314,2018-08-15,15:26:11,Lunch,BK,"[('Burger', 3), ('Chicken', 2), ('Fries', 4), ('Steak', 7), ('Salad', 5)]",606.0,-37.8089287,144.9825692,0,5.686,11.2941768
ORDA05768,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 5), ('Salad', 10), ('Fries', 1), ('Burger', 8), ('Chicken', 5)]",817.0,-37.803438,144.962735,0,7.742,16.2511533
ORDI08514,2018-12-25,19:49:51,Dinner,NS,"[('Shrimp', 3), ('Salmon', 9)]",531.0,-37.8251297,144.9567189,0,9.742,15.2760266
ORDX03904,2018-03-21,10:32:06,Breakfast,BK,"[('Eggs', 5), ('Coffee', 9)]",177.5,-37.8138969,144.9603552,0,7.93,12.7026231
ORDJ02080,2018-02-07,09:10:59,Breakfast,TP,"[('Cereal', 6), ('Coffee', 3)]",148.5,-37.8168814,144.9655878,0,7.741,10.572649
ORDK03062,2018-04-20,11:32:57,Breakfast,BK,"[('Eggs', 5), ('Pancake', 4)]",207.0,-37.8049456,144.9430752,0,9.266,13.8169904
ORDK04762,2018-05-25,12:43:56,Lunch,BK,"[('Salad', 4), ('Fries', 4), ('Chicken', 5), ('Steak', 10), ('Burger', 3)]",819.8,-37.8042304,144.9947019,0,5.178,10.7701042
ORDK04550,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 2)]",262.5,-37.81815,144.9472896,0,9.336,18.4756862
ORDC08933,2018-07-12,14:15:12,Lunch,NS,"[('Salad', 2), ('Fries', 9), ('Chicken', 8)]",398.4,-37.81139,144.9731504,0,7.444,13.0330046
ORDC00083,2018-05-19,12:33:48,Lunch,NS,"[('Fries', 8), ('Burger', 3)]",189.0,-37.8039764,144.9574981,0,7.619,15.2457879
ORDX10537,2018-11-29,18:59:09,Dinner,BK,"[('Salmon', 10), ('Shrimp', 9)]",896.0,-37.8045747,144.9674681,0,7.328,13.4636897
ORDK09373,2018-04-27,11:53:14,Breakfast,BK,"[('Pancake', 1), ('Eggs', 6), ('Cereal', 7), ('Coffee', 9)]",370.75,-37.8233126,144.9680648,0,8.118,13.0139769
ORDX08274,2018-05-16,12:23:39,Lunch,BK,"[('Fries', 4), ('Steak', 1), ('Burger', 2)]",155.0,-37.8059281,144.9389586,0,9.664,15.430221
ORDZ02862,2018-02-20,09:31:16,Breakfast,NS,"[('Coffee', 4), ('Cereal', 1), ('Eggs', 3)]",117.0,-37.8269132,144.9895501,0,9.98,14.7313899
ORDC02724,2018-11-18,18:38:52,Dinner,NS,"[('Shrimp', 6), ('Salmon', 1), ('Pasta', 6), ('Fish&Chips', 3)]",635.0,-37.8108044,145.003225,0,9.718,17.0821511
ORDA06618,2018-03-31,10:52:23,Breakfast,BK,"[('Eggs', 4), ('Pancake', 6), ('Cereal', 7), ('Coffee', 8)]",440.5,-37.812769,144.9892472,0,5.313,12.3918081
ORDX02369,2018-03-25,10:42:15,Breakfast,BK,"[('Cereal', 10), ('Eggs', 4)]",298.0,-37.8092985,144.9727852,0,6.664,14.057666
ORDA09260,2018-11-24,18:49:00,Dinner,BK,"[('Salmon', 7), ('Shrimp', 9), ('Pasta', 4)]",883.0,-37.808829,144.983375,0,5.633,14.8586788
ORDC08467,2018-07-28,14:55:46,Lunch,NS,"[('Steak', 4), ('Fries', 6), ('Salad', 2), ('Chicken', 5), ('Burger', 10)]",756.4,-37.7973464,144.9689413,0,6.579,13.3838055
ORDI04839,2018-08-25,15:46:28,Lunch,NS,"[('Fries', 2), ('Burger', 6), ('Chicken', 10)]",530.0,-37.8092158,144.9372023,0,10.141,17.3857263
ORDZ03561,2018-07-12,14:25:21,Lunch,NS,"[('Salad', 2), ('Steak', 8), ('Burger', 1), ('Chicken', 2), ('Fries', 2)]",513.4,-37.8174439,145.0048331,0,10.483,16.2964963
ORDC00391,2018-01-14,08:20:16,Breakfast,NS,"[('Cereal', 3), ('Coffee', 3)]",85.5,-37.7996437,144.9549902,1,7.504,7.0941274
ORDY02474,2018-03-03,10:01:41,Breakfast,TP,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 6), ('Pancake', 4)]",404.0,-37.8210104,144.9675621,0,7.588,11.8486578
ORDC08163,2018-12-21,19:39:43,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 8)]",537.0,-37.8151052,144.9328434,0,9.189,15.1378379
ORDJ09529,2018-06-06,13:04:13,Lunch,TP,"[('Salad', 8), ('Steak', 10), ('Chicken', 10)]",907.6,-37.8034509,144.9493928,0,9.925,13.1970396
ORDC01422,2018-10-09,17:17:44,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 5), ('Pasta', 1)]",477.5,-37.8120238,144.9523039,0,8.593,14.7803073
ORDC08240,2018-08-30,15:56:37,Lunch,NS,"[('Burger', 4), ('Fries', 9)]",232.0,-37.8107062,144.9450896,0,10.414,16.2537911
ORDI07531,2018-02-12,09:21:07,Breakfast,NS,"[('Cereal', 9), ('Eggs', 3)]",255.0,-37.8149788,144.9720758,0,7.771,12.8496496
ORDX08305,2018-04-28,11:53:14,Breakfast,BK,"[('Pancake', 3), ('Cereal', 3), ('Eggs', 2)]",179.75,-37.818105,144.9802333,0,6.717,13.8221815
ORDA07876,2018-11-30,18:59:09,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 7), ('Shrimp', 7), ('Salmon', 5)]",1055.5,-37.8053361,144.9732443,0,6.802,13.7791604
ORDX09417,2018-03-28,10:52:23,Breakfast,BK,"[('Pancake', 10), ('Coffee', 9), ('Eggs', 4)]",398.0,-37.8255236,144.9886093,0,6.51,11.0686678
ORDY01577,2018-07-25,14:45:38,Lunch,TP,"[('Steak', 3), ('Burger', 2), ('Chicken', 2), ('Fries', 3)]",297.0,-37.8001731,144.9684564,0,9.939,12.7355871
ORDK06676,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 7), ('Burger', 1), ('Steak', 10)]",705.0,-37.8048211,144.993781,0,5.305,13.1489425
ORDC05808,2018-01-22,08:40:33,Breakfast,NS,"[('Cereal', 3), ('Coffee', 1), ('Pancake', 7)]",240.25,-37.8074794,144.9629559,0,7.363,12.2708117
ORDC02966,2018-03-28,10:52:23,Breakfast,NS,"[('Coffee', 10), ('Pancake', 5), ('Cereal', 4)]",280.25,-37.7989324,144.9541514,0,7.608,12.5411764
ORDI08912,2018-08-21,15:36:20,Lunch,NS,"[('Burger', 6), ('Chicken', 7), ('Steak', 4), ('Salad', 3), ('Fries', 5)]",701.6,-37.8205597,144.9813601,0,9.638,14.8151956
ORDA00672,2018-01-19,08:30:25,Breakfast,BK,"[('Cereal', 6), ('Eggs', 1)]",148.0,-37.8061524,144.9572378,0,8.338,12.8103125
ORDJ01822,2018-07-29,14:55:46,Lunch,TP,"[('Steak', 7), ('Burger', 2), ('Chicken', 6)]",569.0,-37.8150746,144.9451143,0,9.554,14.4965232
ORDZ06686,2018-05-04,12:03:22,Lunch,NS,"[('Chicken', 9), ('Salad', 1)]",305.2,-37.8194373,144.9609862,0,8.889,13.9723766
ORDZ02344,2018-09-12,16:27:02,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 1)]",89.0,-37.8156148,144.9462743,0,9.178,15.5928765
ORDX08139,2018-08-01,14:55:46,Lunch,BK,"[('Fries', 1), ('Chicken', 5), ('Steak', 1), ('Salad', 1)]",234.2,-37.799838,144.9622065,0,8.211,14.0275988
ORDB01593,2018-07-28,14:55:46,Lunch,TP,"[('Salad', 6), ('Burger', 9)]",382.2,-37.8149294,144.9607603,0,8.225,14.129098
ORDC07474,2018-06-15,13:24:30,Lunch,NS,"[('Fries', 1), ('Chicken', 3), ('Salad', 1), ('Burger', 1), ('Steak', 2)]",246.2,-37.8134886,144.9656257,0,7.843,13.1592707
ORDI10495,2018-07-31,14:55:46,Lunch,NS,"[('Steak', 10), ('Chicken', 4), ('Salad', 4), ('Fries', 8)]",742.8,-37.8188965,145.0152449,0,11.914,17.0182149
ORDX00185,2018-06-09,13:14:21,Lunch,BK,"[('Salad', 7), ('Fries', 2), ('Steak', 5), ('Chicken', 8), ('Burger', 5)]",780.4,-37.8019746,145.0112368,0,4.367,12.8777771
ORDZ02732,2018-02-01,09:00:50,Breakfast,NS,"[('Pancake', 8), ('Eggs', 7), ('Coffee', 7)]",400.5,-37.8203616,144.979064,0,8.707,14.2416002
ORDI05263,2018-07-15,14:25:21,Lunch,NS,"[('Salad', 8), ('Fries', 9), ('Steak', 1), ('Chicken', 5)]",450.6,-37.8035818,144.9663715,0,6.743,14.5440089
ORDI01745,2018-01-01,08:00:00,Breakfast,NS,"[('Pancake', 9), ('Eggs', 10)]",438.25,-37.8027408,144.9734085,1,6.493,6.0295876
ORDA00859,2018-04-05,11:02:32,Breakfast,BK,"[('Cereal', 10), ('Coffee', 1), ('Eggs', 2), ('Pancake', 7)]",431.25,-37.8174021,144.9638127,0,7.772,12.1413032
ORDA06371,2018-08-13,15:26:11,Lunch,BK,"[('Burger', 9), ('Salad', 10), ('Steak', 1)]",496.0,-37.8247368,144.9691292,0,8.186,13.9988905
ORDI07039,2018-06-08,13:14:21,Lunch,NS,"[('Chicken', 1), ('Fries', 3), ('Steak', 10)]",518.0,-37.8039663,144.9493234,0,8.445,14.1052361
ORDJ09917,2018-08-10,15:16:03,Lunch,TP,"[('Chicken', 2), ('Fries', 8), ('Burger', 2), ('Salad', 5), ('Steak', 8)]",668.0,-37.8177898,144.952388,0,9.932,13.2030414
ORDB03705,2018-05-02,11:53:14,Breakfast,TP,"[('Coffee', 5), ('Cereal', 5), ('Eggs', 7)]",296.5,-37.8058989,144.9559991,0,9.281,11.893042
ORDX10718,2018-05-03,12:03:22,Lunch,BK,"[('Burger', 5), ('Chicken', 7)]",379.0,-37.8134213,144.9602584,0,7.947,14.2650055
ORDX09541,2018-06-21,13:34:38,Lunch,BK,"[('Salad', 3), ('Fries', 5), ('Steak', 10), ('Chicken', 4), ('Burger', 9)]",968.6,-37.8139265,145.0078546,0,3.674,8.7045702
ORDI07089,2018-09-15,16:27:02,Dinner,NS,"[('Shrimp', 5), ('Salmon', 7)]",557.0,-37.814045,144.9396343,0,9.649,17.6076251
ORDY06701,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 10), ('Pasta', 1)]",437.5,-37.8070041,144.936413,0,10.772,14.6102325
ORDK00634,2018-04-30,11:53:14,Breakfast,BK,"[('Cereal', 6), ('Coffee', 6), ('Eggs', 6), ('Pancake', 3)]",375.75,-37.8149016,144.9448282,0,9.18,14.0198036
ORDC08618,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 5), ('Cereal', 1), ('Coffee', 5)]",179.75,-37.8176863,144.9910956,0,9.331,16.3294632
ORDB07445,2018-04-30,11:53:14,Breakfast,TP,"[('Coffee', 2), ('Pancake', 4)]",112.0,-37.8040613,144.9530848,0,9.638,12.1220497
ORDJ00144,2018-07-29,14:55:46,Lunch,TP,"[('Chicken', 5), ('Steak', 8), ('Burger', 4), ('Salad', 6), ('Fries', 2)]",771.2,-37.7992723,144.9656131,0,9.92,14.8131578
ORDY08641,2018-07-26,14:45:38,Lunch,TP,"[('Fries', 7), ('Steak', 10), ('Burger', 8)]",782.0,-37.8000106,144.968488,0,9.958,13.3167147
ORDC03231,2018-01-07,08:10:08,Breakfast,NS,"[('Coffee', 2), ('Eggs', 2), ('Pancake', 4), ('Cereal', 5)]",261.0,-37.8236861,144.982575,1,9.251,8.124519
ORDJ09748,2018-09-04,16:06:45,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 7)]",483.0,-37.8017911,144.9800967,0,10.189,13.5850805
ORDK01139,2018-11-03,18:08:27,Dinner,BK,"[('Salmon', 3), ('Shrimp', 6)]",447.0,-37.8187799,144.967214,0,7.629,17.0952111
ORDA07921,2018-11-20,18:38:52,Dinner,BK,"[('Pasta', 10), ('Shrimp', 6), ('Salmon', 4), ('Fish&Chips', 7)]",1008.0,-37.811543,144.945939,0,9.114,16.1459517
ORDC02620,2018-02-18,09:31:16,Breakfast,NS,"[('Coffee', 1), ('Pancake', 3), ('Cereal', 9), ('Eggs', 4)]",357.25,-37.8069378,145.0099095,0,10.024,16.5386719
ORDX00622,2018-12-25,19:49:51,Dinner,BK,"[('Pasta', 2), ('Salmon', 9), ('Shrimp', 9)]",910.0,-37.8158245,144.9326915,0,10.859,17.6368689
ORDK03950,2018-12-30,20:00:00,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 1), ('Salmon', 6)]",605.0,-37.8153997,144.9378383,0,9.984,19.5866344
ORDI05956,2018-11-06,18:18:35,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 7), ('Shrimp', 10)]",1072.0,-37.8151864,144.9637397,0,8.142,14.1338346
ORDX00876,2018-05-07,12:03:22,Lunch,BK,"[('Steak', 9), ('Salad', 2), ('Chicken', 7), ('Burger', 7)]",880.4,-37.8065399,144.9540979,0,8.304,14.2269851
ORDX02402,2018-04-16,11:22:49,Breakfast,BK,"[('Cereal', 7), ('Eggs', 10), ('Pancake', 3)]",439.75,-37.8102512,144.9696173,0,6.974,12.2656547
ORDC04127,2018-03-19,10:32:06,Breakfast,NS,"[('Cereal', 8), ('Pancake', 8), ('Coffee', 6)]",407.0,-37.8135539,144.9806089,0,8.209,12.9381577
ORDJ09348,2018-03-31,10:52:23,Breakfast,TP,"[('Cereal', 9), ('Pancake', 6)]",334.5,-37.812884,144.9892226,0,9.877,13.7251907
ORDI07028,2018-09-24,16:47:19,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 1), ('Salmon', 9), ('Pasta', 7)]",1136.5,-37.8168138,144.9881655,0,9.053,15.559464
ORDC10404,2018-08-15,15:26:11,Lunch,NS,"[('Burger', 3), ('Salad', 6), ('Fries', 7)]",280.2,-37.8109156,144.9719503,0,7.402,12.5267538
